LATITUDE,LONGITUDE,FIRE_YEAR,CAUSE,FIRE_SIZE,STATE,DAYS_TO_CONTAIN
33.6460047,-97.0407547,2011,Natural,0.5,TX,
48.651856,-96.07109,1993,Human,1.0,MN,
37.1867,-82.4183,1999,Human,1.0,VA,
36.59305555,-119.09694444,2002,Natural,16.0,CA,1.0
34.022254,-117.320657,2008,Human,0.1,CA,
32.29613,-95.351543,2014,Human,0.25,TX,
35.7333,-80.9,2000,Human,0.2,NC,
41.97111111,-123.5575,2018,Natural,3.0,CA,
34.15,-112.7341,1996,Natural,0.5,AZ,1.0
41.44083333,-111.4875,2011,Human,0.1,UT,0.0
32.47081314,-89.79247236,1992,Human,3.0,MS,0.0
32.16920884,-81.93732307,2003,Human,1.0,GA,
33.43964656,-81.98427577,2007,Human,0.24,GA,
33.42998997,-105.3117,2005,Human,0.5,NM,3.0
38.21963,-90.442417,2014,Human,1.0,MO,0.0
43.79149804,-89.59518363,2005,Human,0.25,WI,
36.166667,-85.245383,2010,Human,7.0,TN,0.0
32.09512505,-109.37291038,2020,Natural,4756.0,AZ,8.0
34.99915,-101.02998,2017,Human,1.0,TX,
37.774625,-122.455809,2015,Human,0.1,CA,
35.2883,-78.835,1992,Human,1.0,NC,
31.88019159,-90.51286402,1998,Human,5.0,MS,0.0
33.22277778,-107.97111111,2004,Natural,0.1,NM,10.0
33.59417001,-79.75139,2007,Human,2.5,SC,
34.3015,-94.94200001,2011,Human,2.0,OK,0.0
36.488391,-80.841499,2018,Human,0.16,NC,0.0
37.75027778,-112.32,1999,Natural,0.1,UT,0.0
30.65619,-90.89864,2013,Human,0.25,LA,
33.733887,-116.995345,2006,Human,0.1,CA,
31.0528,-83.3769,2000,Human,0.47,GA,0.0
45.04166667,-116.70833333,1995,Natural,0.1,ID,0.0
31.23934167,-84.73000556,2015,Human,0.8,GA,0.0
44.2033,-121.1578,2019,Human,0.5,OR,1.0
33.8711,-81.8081,2002,Human,4.0,SC,
38.1067,-108.5933,2003,Natural,0.3,CO,2.0
31.50124722,-83.77592222,2019,Human,3.77,GA,0.0
33.2541936,-87.5710438,2011,Human,10.0,AL,0.0
44.48972222,-120.38305556,2015,Human,0.1,OR,0.0
34.0197,-85.7089,1999,Human,6.0,AL,
33.670854,-116.199047,2012,Undetermined,0.5,CA,
46.05731,-122.89156,2017,Human,0.69,OR,0.0
44.34999879,-68.75000081,1993,Human,0.1,ME,
35.382946,-119.043129,2006,Human,0.3,CA,
37.121059,-96.261604,1995,Undetermined,1000.0,KS,
33.714048,-86.420521,2009,Human,15.0,AL,0.0
37.81884726,-81.83572271,2006,Human,27.0,WV,
38.24833873,-82.46682367,1994,Human,0.5,WV,0.0
30.92285943,-82.02150573,2010,Human,0.31,GA,0.0
43.2347,-100.8754,1993,Human,0.1,SD,0.0
21.3416843,-158.1069183,2006,Undetermined,0.1,HI,
33.619,-85.393,2016,Human,1.0,AL,0.0
41.42055556,-120.34,2001,Natural,0.1,CA,0.0
34.35833333,-81.3375,1992,Undetermined,0.3,SC,0.0
33.37694,-110.45019,2010,Human,0.3,AZ,0.0
33.97611111,-117.47611111,2009,Human,1.0,CA,
35.1917,-82.8017,1992,Human,2.0,NC,
43.24025,-100.84203,2012,Natural,0.1,SD,0.0
31.58333057,-92.6168373,2005,Human,15.0,LA,0.0
40.71920161,-73.84213249,2010,Human,0.1,NY,
43.0009,-78.8752,2017,Human,0.3,NY,0.0
48.521226,-94.557978,1998,Human,0.5,MN,
40.2953,-116.7856,2012,Natural,1.0,NV,2.0
33.96805555,-117.42611111,1995,Human,0.2,CA,
38.2804,-104.6307,2015,Human,0.1,CO,0.0
43.18642634,-73.72727092,2004,Human,0.96,NY,0.0
39.9391,-108.9359,2004,Natural,0.1,CO,0.0
42.56,-92.3,2002,Human,2.0,IA,
33.5901,-84.7119,1994,Human,1.59,GA,0.0
40.9242,-117.6636,2014,Human,0.1,NV,0.0
47.88083333,-91.79333333,2009,Human,0.1,MN,0.0
33.1001,-110.1193,2001,Human,0.5,AZ,0.0
34.30250001,-104.26469998,2005,Human,7.0,NM,3.0
43.97556,-123.2175,2008,Human,0.01,OR,0.0
43.41385,-96.69199,1999,Human,3.0,SD,
28.85528001,-81.08167,2003,Natural,0.1,FL,0.0
38.836105,-120.876027,2015,Undetermined,3.0,CA,0.0
35.33166667,-111.49833333,1996,Natural,0.1,AZ,0.0
29.01,-81.02,1998,Natural,0.5,FL,
18.054182,-66.965096,2005,Undetermined,2.0,PR,
32.748879,-96.344261,2012,Human,25.0,TX,
30.81868,-90.67408,2015,Undetermined,0.33,LA,0.0
42.605108,-75.498635,1997,Human,1.0,NY,
63.3781856,-143.36572461,2020,Human,0.1,AK,0.0
45.524805,-91.588146,1999,Human,1.2,WI,
36.2243,-115.46315,2015,Natural,0.1,NV,1.0
38.25,-122.38,1995,Human,0.3,CA,
36.711564,-121.620519,2017,Undetermined,1.0,CA,
44.19666667,-113.98833333,1995,Natural,0.1,ID,1.0
37.9333,-120.5344,1995,Human,3212.0,CA,2.0
37.01666667,-77.10833333,2017,Human,0.1,VA,
30.8270673,-83.88530171,2010,Human,0.13,GA,0.0
35.93832998,-83.67000001,2006,Human,4.0,TN,0.0
33.8875,-109.4925,2001,Natural,0.1,AZ,1.0
41.00166667,-122.83555556,2000,Natural,2.0,CA,1.0
33.42602,-85.30591,1994,Human,0.1,AL,
34.1466363,-89.57830984,1992,Human,10.0,MS,0.0
36.3,-94.8542,1999,Human,150.0,OK,0.0
32.3403,-85.8575,1999,Human,1.5,AL,
33.511498,-86.208428,2006,Human,0.5,AL,1.0
30.08611,-82.45111,2007,Natural,1.3,FL,0.0
32.50996349,-89.05942395,2016,Human,3.0,MS,0.0
31.4210878,-90.30426861,1992,Human,4.0,MS,0.0
30.8422,-89.5942,2002,Human,5.0,MS,
40.293117,-122.279,2014,Undetermined,0.5,CA,0.0
42.23332,-99.00308,2016,Human,0.05,NE,0.0
45.2125,-109.85833333,2003,Human,0.1,MT,3.0
31.9679834,-81.97623905,2011,Human,1.36,GA,0.0
30.182454,-96.984944,2010,Human,1.0,TX,
32.60779444,-84.55524444,2017,Human,3.68,GA,0.0
36.79416667,-78.93777778,2010,Human,2.0,VA,
39.7191,-104.8473,2017,Human,0.01,CO,0.0
35.34393333,-82.57635,2014,Human,0.2,NC,0.0
33.889073,-86.246127,2012,Human,6.0,AL,1.0
34.5333,-115.2008,1994,Natural,9497.0,CA,5.0
37.3151,-108.1915,2014,Human,0.1,CO,0.0
38.011067,-120.419189,2011,Human,0.25,CA,
33.875,-79.24166667,1996,Undetermined,2.0,SC,0.0
48.000384,-92.608914,1998,Natural,0.1,MN,
47.1067,-106.535,2016,Human,0.2,MT,
35.715,-81.4483,1994,Human,0.1,NC,
45.9694,-101.5635,2000,Human,0.1,ND,0.0
40.83300746,-73.82821764,2005,Human,0.1,NY,0.0
42.84901,-85.34765,2018,Human,1.0,MI,0.0
36.28705,-81.41136,2008,Undetermined,1.0,NC,
41.86888888,-124.21194444,2008,Human,0.3,CA,
36.605,-119.52111111,2007,Human,0.1,CA,
29.20911252,-98.81187371,2009,Human,0.25,TX,
36.10194444,-119.205,1992,Human,3.0,CA,
40.181261,-122.254832,2008,Human,0.1,CA,
31.63224396,-96.29394842,2009,Human,1.0,TX,
32.7419,-89.3978,2000,Human,0.1,MS,
34.96666667,-93.93194444,2002,Human,0.2,AR,0.0
32.55131999,-99.32295999,2006,Human,2.0,TX,
28.69,-81.71,1997,Human,3.0,FL,
41.765284,-98.07316,2020,Human,10.0,NE,0.0
31.9573,-93.9262,2016,Human,0.6,LA,0.0
47.8808,-95.0131,2005,Human,1.0,MN,0.0
45.78138889,-116.61722222,2014,Human,157.0,OR,1.0
37.05,-108.1673,1994,Natural,0.2,CO,0.0
32.6469,-83.2842,1999,Human,0.4,GA,
38.88888888,-122.65888888,1993,Human,0.1,CA,
33.4678,-109.5515,2000,Natural,0.1,AZ,0.0
32.49416732,-103.15000152,1994,Undetermined,0.5,NM,
35.06785,-88.33435,2010,Human,0.4,TN,0.0
33.961541,-85.712906,2008,Human,0.1,AL,0.0
35.09666667,-111.54166667,1995,Natural,0.1,AZ,0.0
32.823,-93.29,2017,Human,79.4,LA,0.0
33.69166667,-79.77083333,1994,Undetermined,8.0,SC,0.0
36.259294,-112.166386,2014,Natural,0.1,AZ,11.0
37.57666667,-119.845,1997,Human,1.0,CA,0.0
38.65105777,-81.68527693,2001,Human,0.1,WV,0.0
34.71638889,-111.95305556,2019,Natural,0.4,AZ,
34.7333,-81.3333,1997,Human,1.0,SC,
40.99617459,-73.82865302,2001,Human,0.1,NY,0.0
33.41010551,-111.9250395,2018,Human,0.1,AZ,0.0
36.84166667,-91.49055556,2007,Human,199.0,MO,1.0
38.2374,-103.7824,2010,Human,0.1,CO,0.0
45.1866,-101.56735,2017,Human,15.2,SD,1.0
40.2855556,-121.5325,2010,Natural,0.1,CA,0.0
47.8994,-95.2697,2010,Human,0.3,MN,0.0
34.0060469,-83.47386855,2011,Human,0.25,GA,0.0
35.50165,-79.04166666,2010,Human,0.2,NC,0.0
32.2078,-88.7906,2000,Human,5.0,MS,
41.09331,-80.3252,2019,Human,1.0,PA,0.0
34.7044,-84.9891,1994,Human,1.2,GA,0.0
32.302205,-94.654496,2018,Human,1.0,TX,
44.72260745,-88.16595524,2003,Human,0.23,WI,
32.206918,-110.963853,2020,Human,0.1,AZ,
30.37695,-83.06389,2009,Human,15.0,FL,0.0
33.9508,-89.1561,2001,Human,3.0,MS,
32.038604,-87.580525,2009,Human,258.8,AL,1.0
42.5225,-121.15722222,2003,Natural,0.1,OR,0.0
30.86875,-94.11459,1993,Human,1.0,TX,
45.6617,-106.5581,2006,Natural,20.0,MT,1.0
32.3058,-85.011169,2006,Human,3.0,AL,0.0
38.1678,-108.5656,1996,Natural,0.1,CO,0.0
32.987284,-95.146151,2012,Human,0.5,TX,
35.35519,-92.71156,2017,Undetermined,2.0,AR,
61.98,-145.32,2015,Human,0.1,AK,0.0
32.67718002,-97.86526998,2005,Human,4.0,TX,
34.4167,-81.1333,2002,Human,0.2,SC,
47.39194444,-115.05416667,2011,Natural,0.1,MT,1.0
37.53219275,-81.91703636,2001,Human,498.0,WV,1.0
36.08816,-91.73057,2012,Human,11.0,AR,0.0
45.4522,-101.1168,2006,Natural,6.8,SD,0.0
34.7593,-78.49723333,2011,Human,0.4,NC,0.0
45.6497,-120.9789,2018,Natural,5.0,OR,0.0
34.6617,-79.125,1993,Human,1.0,NC,
35.4828,-83.3592,2014,Human,1.0,NC,0.0
31.238706,-88.116747,2012,Human,16.0,AL,0.0
29.7344,-81.3007,2012,Human,0.1,FL,0.0
32.6814,-84.0762,1993,Human,1.14,GA,0.0
30.09443997,-97.35306,2000,Human,10.0,TX,0.0
35.67055556,-106.61333333,2016,Natural,0.1,NM,1.0
42.59847986,-79.04753309,2006,Human,0.75,NY,0.0
30.67337799,-99.37938844,2010,Human,30.0,TX,
31.8798,-97.0672,2019,Undetermined,1.0,TX,
32.23447981,-110.9779605,2018,Human,0.1,AZ,0.0
33.585222,-112.095208,2015,Undetermined,0.1,AZ,0.0
47.06333333,-114.50833333,1994,Natural,0.2,MT,0.0
32.35358,-86.16265,1995,Human,150.0,AL,
33.335,-110.4511,2005,Natural,2.0,AZ,0.0
35.71803335,-94.66401666,2009,Human,3.0,OK,0.0
35.53060142,-94.66500075,1994,Undetermined,10.0,OK,0.0
42.98026285,-77.02385141,2006,Human,0.1,NY,0.0
44.36666667,-69.0,1999,Undetermined,0.1,ME,0.0
37.59544182,-81.88116739,2019,Human,23.0,WV,0.0
31.15766846,-84.13719559,2008,Human,0.88,GA,
43.0064,-77.162,2012,Human,0.1,NY,0.0
45.32879691,-107.36671146,2020,Human,0.3,MT,0.0
31.84486986,-89.1456819,1995,Human,3.0,MS,0.0
33.25106,-91.95535,2008,Human,2.0,AR,
34.1043,-84.7565,2001,Human,9.0,GA,0.0
31.4473,-84.1358,2000,Human,0.28,GA,0.0
45.30944,-91.62053,2015,Human,0.11,WI,0.0
48.374,-118.0858,2008,Human,0.1,WA,5.0
30.845,-84.35388889,2020,Human,8.9,GA,0.0
32.19233333,-94.29083333,2011,Natural,2.0,TX,0.0
36.10111111,-120.31611111,1995,Human,0.5,CA,
34.3125,-110.235,2008,Human,0.1,AZ,0.0
35.10385,-88.291267,2017,Human,5.0,TN,0.0
35.23444444,-95.20722222,2012,Human,11.0,OK,0.0
41.417565,-84.099092,2020,Human,0.1,OH,0.0
33.8297,-97.6197,2019,Natural,0.1,TX,
34.333183,-82.669197,2012,Human,3.1,SC,0.0
38.09919,-93.07252,2002,Human,40.0,MO,
33.97966,-101.33933,2017,Human,0.25,TX,
33.3501341,-96.1535406,2013,Human,5.0,TX,
37.986706,-122.531668,2007,Undetermined,0.1,CA,
31.67157212,-99.90753167,2009,Human,1.5,TX,
47.71578,-117.2814,2016,Human,0.1,WA,4.0
48.87639688,-99.72278799,2020,Human,0.2,ND,0.0
43.06594,-115.93993,1993,Human,1.0,ID,0.0
31.06297,-87.65775,1995,Human,10.0,AL,
35.552333,-88.44167,2007,Human,1.0,TN,0.0
48.5566,-113.0265,2004,Human,0.1,MT,0.0
32.40376608,-81.49659941,2007,Human,1.44,GA,
34.30416667,-79.45833333,1992,Undetermined,9.0,SC,0.0
37.320573,-119.56224,2019,Human,1.5,CA,
66.61115201,-145.74222783,2020,Human,1.0,AK,1.0
40.73754033,-73.5255686,2010,Human,1.4,NY,
32.6982,-82.8654,2000,Human,0.17,GA,0.0
48.4667,-108.7174,1999,Human,1.0,MT,0.0
36.07872,-95.18023,2014,Human,10.0,OK,0.0
36.355,-79.0183,1998,Human,0.5,NC,
32.94873128,-83.20739217,2008,Human,1.62,GA,
26.85806002,-80.07749998,2006,Natural,1.5,FL,0.0
47.8627,-95.0006,2003,Human,1.0,MN,0.0
40.65027778,-111.10194444,2005,Human,0.1,UT,1.0
28.15,-82.31,1994,Natural,0.5,FL,
37.63694444,-92.39305556,2002,Human,0.1,MO,0.0
36.23228333,-81.9335,2013,Human,0.1,NC,0.0
38.008357,-121.351188,2007,Undetermined,0.1,CA,
41.35111111,-75.78797222,2003,Human,3.0,PA,0.0
39.5416,-107.7949,2018,Human,0.001,CO,0.0
32.75118,-101.22708,2017,Natural,1.0,TX,
42.84327424,-78.47134572,2001,Human,0.1,NY,0.0
39.2419,-108.3754,2004,Natural,476.0,CO,3.0
41.4903761,-72.275359,1992,Human,10.0,CT,
39.49833333,-120.465,1997,Natural,0.2,CA,0.0
47.4999,-118.7678,1996,Human,20080.0,WA,2.0
30.435,-84.8285,2011,Natural,3.1,FL,0.0
33.652661,-87.310529,2010,Human,5.0,AL,0.0
45.4366,-108.531,2009,Human,1.0,MT,0.0
42.71308,-122.17172,1994,Natural,0.01,OR,1.0
37.35538014,-113.97860885,2006,Natural,1.5,UT,1.0
34.40638889,-111.41583333,2011,Human,1.0,AZ,1.0
33.920784,-80.481323,2012,Human,6.0,SC,0.0
36.76244,-118.58066,1998,Natural,0.1,CA,
47.518,-116.8343,1997,Human,0.1,ID,0.0
35.0183,-80.1583,1997,Human,10.0,NC,
36.380965,-121.29707,2020,Undetermined,0.2,CA,
41.21,-112.09,2017,Human,0.1,UT,0.0
36.4889,-109.1154,2005,Natural,2.5,AZ,1.0
30.93178,-88.23389,1994,Human,6.0,AL,
42.95304303,-77.210771,2002,Human,0.1,NY,0.0
34.566566,-77.837895,2018,Human,0.61,NC,0.0
32.58296615,-83.39773491,2010,Human,2.36,GA,0.0
31.12708,-94.88541,1993,Human,11.0,TX,
34.03388889,-110.98416667,2002,Natural,0.1,AZ,0.0
31.49197,-92.39429,2012,Human,7.1,LA,
61.633335,-149.516662,1994,Human,0.1,AK,
43.6138,-103.5914,2012,Human,0.1,SD,
41.33406059,-74.23716211,2005,Human,0.46,NY,0.0
28.4558,-81.8259,2011,Human,1.5,FL,0.0
27.85417,-82.19889,2009,Human,3.0,FL,0.0
33.72455,-92.62755,2002,Undetermined,3.0,AR,
31.81946,-96.58038,2008,Human,5.0,TX,
29.00333,-81.34639,2007,Human,0.1,FL,0.0
32.65194,-94.16443997,2006,Human,1.0,TX,0.0
43.87206,-89.77829,2014,Human,2.1,WI,0.0
31.7273742,-88.88304163,1997,Human,5.0,MS,0.0
47.8833,-94.9503,1995,Human,2.0,MN,0.0
33.912015,-118.183224,2020,Human,1.0,CA,
40.54833333,-121.4675,2012,Natural,0.25,CA,1.0
31.5499,-83.5341,1997,Human,0.12,GA,0.0
48.37270626,-116.8186141,2020,Human,0.1,ID,0.0
33.81666667,-85.58333333,1994,Natural,155.0,AL,0.0
37.4369,-83.0225,1999,Human,50.0,KY,
48.1022,-105.2097,1997,Human,2.5,MT,0.0
37.06805556,-83.51833333,2001,Human,1.0,KY,0.0
37.75341,-83.61042,2017,Human,2.0,KY,0.0
34.49194444,-117.355,1993,Human,4.0,CA,
34.9667,-79.55,2002,Human,6.0,NC,
32.934,-94.36966667,2013,Human,2.0,TX,0.0
48.515,-121.61666667,1993,Natural,0.1,WA,3.0
34.1494,-92.2997,2002,Human,1.0,AR,
38.178162,-92.910609,2017,Human,20.0,MO,
33.915,-109.9373,1996,Human,0.1,AZ,0.0
37.9117,-77.0833,1998,Human,0.1,VA,
37.0614,-107.959,2003,Natural,0.1,CO,1.0
41.3521,-74.1746,2014,Natural,0.1,NY,
31.8956,-87.3906,2000,Human,0.5,AL,
30.9503,-84.5338,2002,Human,11.22,GA,0.0
43.28461,-101.99392,2014,Human,150.0,SD,0.0
31.15653733,-88.49902824,2016,Human,6.0,MS,0.0
40.54167,-74.45,1992,Human,0.25,NJ,
42.763392,-106.482558,2016,Human,25.0,WY,4.0
44.71155,-101.14682,2000,Human,10.0,SD,
43.95333333,-121.91666667,1998,Natural,2.2,OR,1.0
18.334972,-67.08316,2010,Undetermined,2.0,PR,
31.0528,-83.3769,2002,Human,0.82,GA,0.0
33.5246,-112.1001,2013,Undetermined,0.1,AZ,0.0
42.58333333,-103.32166667,1997,Natural,12.0,NE,0.0
33.71958,-85.3874,1996,Human,5.0,AL,
43.1796,-112.1744,2000,Natural,4.0,ID,1.0
43.3686,-115.1017,2017,Natural,28.0,ID,2.0
34.975,-78.865,1996,Human,1.2,NC,
33.542744,-81.144104,2013,Human,1.0,SC,0.0
30.748788,-99.230611,2014,Human,1.0,TX,
37.00194444,-90.62444444,2017,Human,0.89,MO,0.0
44.025364,-88.577415,2018,Human,0.1,WI,0.0
39.78333,-74.90833,1998,Human,0.25,NJ,
33.17295569,-83.64780663,2004,Human,1.28,GA,
39.162178,-121.16121,2011,Human,0.1,CA,
43.0885,-79.0579,2014,Human,0.1,NY,
33.2641,-83.5239,1993,Human,0.4,GA,0.0
38.483918,-76.075159,2020,Human,19.9,MD,4.0
43.2675,-116.0861,2016,Human,0.1,ID,0.0
34.86217785,-89.75291232,1995,Human,20.0,MS,0.0
37.9609,-105.6663,2016,Human,0.01,CO,0.0
38.00333333,-120.14333333,1997,Human,0.1,CA,0.0
33.78675,-86.36767,1996,Human,3.0,AL,
34.775,-80.64166667,1992,Undetermined,26.0,SC,0.0
33.9803178,-98.6207257,2012,Human,1.0,TX,
37.05,-94.57,2005,Human,3.0,MO,
42.2383,-93.6787,2019,Human,0.2,IA,0.0
30.65,-87.06,2000,Human,0.1,FL,
47.15682575,-95.59102391,2006,Human,1.0,MN,
37.43944444,-106.91555556,2005,Natural,0.1,CO,15.0
41.373,-73.797,2012,Human,2.55,NY,0.0
33.7612,-83.7876,2001,Human,0.1,GA,0.0
37.24709,-82.78301,2009,Human,7.0,KY,0.0
34.2929,-84.8611,1994,Human,0.28,GA,0.0
40.6241,-108.4548,2007,Natural,0.1,CO,0.0
32.29214722,-82.36366111,2013,Human,0.55,GA,0.0
39.56138889,-106.28333333,2002,Natural,0.1,CO,0.0
40.114167,-123.75,2017,Human,85.0,CA,5.0
30.545756,-93.436395,2009,Human,1.0,LA,
48.3231,-117.7209,2012,Human,0.3,WA,25.0
47.4003,-114.8131,2000,Human,0.1,MT,
35.11975,-120.589401,2007,Human,1.0,CA,
32.72178,-98.39288,2006,Human,2.0,TX,
27.41666998,-82.33333997,2003,Natural,5.0,FL,0.0
46.79779,-115.9866,2008,Human,90.0,ID,
37.11527528,-76.426635,2010,Human,5.0,VA,
45.4,-107.8833,2006,Human,3388.0,MT,8.0
35.3561,-87.5586,2010,Human,45.0,TN,1.0
42.37950404,-73.78451899,2010,Natural,1.05,NY,
42.484859,-79.210853,2020,Human,2.0,NY,0.0
37.625538,-109.496427,2014,Human,0.1,UT,0.0
35.26,-111.79833333,1996,Human,0.1,AZ,0.0
35.223817,-87.3044,2014,Human,0.5,TN,0.0
33.625,-80.29583333,1994,Undetermined,2.0,SC,0.0
40.9875,-74.33334,1998,Human,0.25,NJ,
33.98305555,-117.00805555,2006,Human,0.1,CA,0.0
33.0075,-87.28305556,2011,Natural,30.0,AL,0.0
36.4867,-118.6825,2006,Natural,0.1,CA,2.0
32.562336,-87.362931,2005,Human,4.0,AL,0.0
36.812275,-119.780132,2018,Undetermined,0.01,CA,
34.37277778,-110.81083333,2001,Natural,0.3,AZ,3.0
29.3698,-82.7993,2015,Natural,1.0,FL,0.0
39.002961,-122.566411,2003,Human,0.1,CA,0.0
34.79874,-79.08436,2005,Human,12.0,NC,0.0
36.1783,-81.1783,1992,Human,0.1,NC,
36.44733333,-77.46733333,2012,Human,0.1,NC,0.0
34.7913,-76.385317,2016,Human,2.21,NC,0.0
34.473732,-101.660614,2011,Human,0.1,TX,
33.28248939,-82.22892137,2012,Human,0.54,GA,0.0
34.40666667,-111.01,1997,Human,0.1,AZ,0.0
33.7334,-109.534,1992,Natural,0.1,AZ,0.0
36.15833001,-88.13,2006,Human,3.0,TN,0.0
40.264683,-111.981152,2012,Human,208.0,UT,2.0
30.90073911,-90.89177991,2006,Human,6.0,LA,
18.105574,-65.834045,2006,Undetermined,2.0,PR,
38.755597,-90.897259,2020,Human,1.998,MO,0.0
38.91666667,-120.03333333,1997,Human,0.5,CA,0.0
35.00000001,-92.58056002,2005,Human,2.0,AR,
32.12330693,-82.65316068,2007,Human,4.0,GA,
32.4047,-80.9533,1999,Human,20.0,SC,
33.64888888,-117.3,1992,Human,7.0,CA,
42.6951,-78.9367,2015,Human,1.83,NY,0.0
33.9483,-78.265,1995,Human,0.1,NC,
37.63036,-82.5522,2017,Human,1.0,KY,0.0
34.61316668,-95.31033335,2010,Human,12.0,OK,0.0
31.77916,-97.73747,2008,Human,4.0,TX,
30.46638889,-88.68638889,2006,Undetermined,0.2,MS,0.0
30.7443,-83.5975,2000,Human,1.95,GA,0.0
33.76358112,-83.3658748,2008,Natural,0.08,GA,
46.3333,-100.8337,1994,Human,60.0,ND,0.0
35.291537,-80.207934,2019,Human,2.9,NC,0.0
32.8328,-112.0412,2004,Human,0.1,AZ,0.0
33.294251,-111.947995,2017,Human,0.1,AZ,0.0
33.44166667,-81.89583333,1996,Undetermined,0.6,SC,0.0
31.70055556,-110.85611111,2003,Human,0.1,AZ,0.0
32.5273,-84.4412,1992,Human,12.5,GA,0.0
32.65086946,-102.63764925,2010,Human,20.0,TX,
35.7991,-85.874017,2017,Undetermined,6.3,TN,0.0
34.71666667,-111.1425,2015,Human,8.75,AZ,3.0
37.6061,-84.0786,1999,Human,35.0,KY,
35.31611111,-120.79888888,2002,Human,1.0,CA,0.0
36.1048,-84.784867,2019,Undetermined,1.0,TN,0.0
31.82874439,-83.01871861,2012,Human,0.7,GA,0.0
41.22718293,-73.9837,2000,Human,1.0,NY,0.0
47.10166667,-120.85,1993,Human,0.1,WA,0.0
45.87210001,-98.07270001,2006,Human,35.0,SD,
35.5501,-83.2499,1993,Human,1.0,NC,0.0
31.87038718,-89.70170566,1993,Human,4.0,MS,0.0
30.39949238,-89.24383614,1999,Human,2.0,MS,0.0
29.3879,-81.2735,2011,Natural,21.0,FL,32.0
33.89482998,-81.32377997,2007,Human,17.0,SC,
29.135,-82.4783,2011,Natural,2.0,FL,0.0
31.97711,-97.82254,2007,Human,1.0,TX,
35.14083333,-94.99166667,2011,Human,4.0,OK,0.0
31.135,-88.292,2020,Human,10.0,AL,0.0
42.3499,-113.9842,1995,Human,180.0,ID,0.0
45.5947,-107.4612,2009,Human,0.1,MT,0.0
30.7231,-93.0886,1999,Human,1.0,LA,
40.338,-109.8921,2003,Human,0.5,UT,0.0
32.00598804,-88.74738385,1993,Human,3.0,MS,0.0
47.66951,-117.2019,2018,Human,0.01,WA,3.0
42.56918,-73.51246,2018,Natural,0.81665,NY,0.0
33.70416667,-79.8375,1995,Undetermined,3.0,SC,0.0
38.7,-119.89166667,1998,Natural,0.1,CA,1.0
38.23662383,-82.24803316,1995,Human,9.0,WV,1.0
34.0334,-109.8673,1992,Human,2.0,AZ,0.0
41.505,-78.99972222,2006,Human,1.0,PA,0.0
19.716095,-155.98172,2009,Undetermined,0.1,HI,
34.70111111,-111.87194444,1999,Natural,0.1,AZ,0.0
26.98,-82.12,1995,Human,0.1,FL,
35.95673001,-91.68327997,2006,Human,6.0,AR,
33.55849703,-82.32981763,2009,Human,7.58,GA,
34.22975998,-92.70621001,2005,Human,4.0,AR,
32.97291997,-94.87707999,2000,Human,1.0,TX,0.0
43.3953,-111.8308,2012,Natural,5.0,ID,0.0
48.6761,-119.6138,2015,Natural,0.1,WA,10.0
32.62752212,-111.63974491,1992,Human,332.0,AZ,1.0
37.99277778,-83.62666667,2017,Human,34.7,KY,4.0
31.15835453,-83.38457872,2007,Human,0.31,GA,
44.64111111,-118.44277778,2011,Human,0.1,OR,0.0
35.5117,-82.2883,1995,Human,0.2,NC,
39.3224,-104.8821,2015,Human,0.01,CO,0.0
31.4128,-83.5548,2000,Human,0.48,GA,0.0
43.56181,-89.28951,2012,Human,8.6,WI,0.0
31.46662229,-81.71822173,2003,Human,0.1,GA,
36.0717,-76.8817,1997,Human,65.0,NC,
34.0389,-94.7706,2005,Human,0.1,OK,0.0
36.73581664,-94.66863333,2011,Human,120.0,OK,1.0
35.055,-79.485,1996,Human,5.0,NC,
40.7253,-75.0422,2008,Human,0.25,NJ,
33.867611,-116.970069,2004,Human,0.3,CA,0.0
21.4437027,-157.8304749,2010,Undetermined,0.1,HI,
34.95166667,-83.21833333,2000,Human,4.0,GA,0.0
38.47236174,-81.9158677,2017,Human,0.25,WV,0.0
30.67573653,-89.64831521,1998,Human,2.0,MS,0.0
30.3258,-83.6456,2001,Human,0.5,FL,
40.04389999,-105.275903,2020,Human,0.1,CO,0.0
40.19903605,-110.78231143,2020,Natural,0.1,UT,0.0
37.0614,-108.0803,2000,Natural,0.1,CO,0.0
33.20833333,-79.77333333,1995,Human,0.1,SC,0.0
45.6669,-100.5362,2002,Human,1.0,SD,1.0
45.00394,-122.75127,1996,Human,0.35,OR,0.0
38.958934,-108.85126,2020,Human,0.1,CO,0.0
31.90835556,-82.39293611,2019,Human,0.1,GA,0.0
30.80077,-88.40332,1995,Human,1.0,AL,
35.705433,-85.10381,2007,Human,2.0,TN,0.0
41.51793998,-74.18166098,2003,Human,0.63,NY,0.0
45.78972222,-114.10694444,2000,Natural,0.1,MT,1.0
37.02,-120.80888888,2008,Human,1.0,CA,
33.6256,-112.099,2011,Undetermined,0.1,AZ,0.0
29.51,-83.32,2000,Human,2.0,FL,
42.30417,-121.43778,2008,Human,0.01,OR,0.0
32.70594998,-95.06535999,2005,Human,2.0,TX,
36.975,-121.73694444,1995,Human,1.5,CA,
32.41127,-99.4863,2017,Human,0.1,TX,
34.798908,-80.617386,2015,Human,1.0,SC,0.0
39.34,-98.47,2016,Human,40.0,KS,0.0
33.56516,-87.32693,1995,Human,4.0,AL,
